Mol number 1: Molecule with name '6140215 6140215' and SMILES '[H]c1c(c(c(c(c1C(=O)N([H])/N=C\2/c3c(c(c(c(c3N(C2=O)C([H])([H])[H])Br)[H])Br)[H])[H])[H])O[H])[H]'

Amber bond orders              Openeye bond orders
0.97045958                     0.9692869089908045
1.0507107                      1.052591301129095
1.35617988                     1.3490587438432657
1.32755729                     1.341080386606075
1.45944327                     1.4414907109967638
1.35653386                     1.3698482609005058
1.38799706                     1.3868616286864146
1.42349387                     1.4265729156139342
0.93226207                     0.9293613928645416
1.83756515                     1.7906789893532526
0.9726722                      1.0370814855230213
1.05859193                     0.9952036634614551
1.7490611                      1.7719488792998388
0.98540994                     1.0181852163225606
0.96957082                     0.9618754335979215
1.76501685                     1.7959720443463225
1.0554734                      1.049168330634509
1.31664608                     1.3271947973207232
1.35549095                     1.358251234776107
1.42863894                     1.4237388279532468
1.35628058                     1.367901162037746
1.4492955                      1.439080769026704
1.34217132                     1.351425498999206
1.03882506                     1.0193088533222425
0.98520822                     0.9830203882455892
0.99005037                     0.9782362865086855
1.58192485                     1.499684295452842
1.11600844                     1.21041081785531
1.1280102                      1.1185918965359625
1.26280816                     1.288535718607267
1.27992207                     1.267243111255075
1.50767086                     1.516116422030343
1.31817844                     1.3183439606213834
1.51388561                     1.5212942150626865
1.27556577                     1.2518382478242693
1.18077112                     1.21158927638894
0.95775183                     0.9595776374048814
0.96221323                     0.9645984382934013
0.96214203                     0.9655160354436019
0.9427761                      0.9460218083159676
0.94550009                     0.9437939067618939
0.94291995                     0.9451910453134704
0.9443003                      0.9454713397867822
0.87524356                     0.8404794187935465
0.93778187                     0.9429705109395415
0.94242916                     0.9438236684693831
0.94290925                     0.9428955028029
0.93977028                     0.9406881887578425
0.87498862                     0.86951724836614
0.94624958                     0.949510311765432
0.94848828                     0.948630503646041
0.94874491                     0.9483100478115377
0.94410689                     0.944175022894711

Mol number 18: Molecule with name '16682878 16682878' and SMILES '[H]c1c(c(c(c(c1[H])[H])C(=O)N([H])N([H])C(=O)c2c(c(c(c(c2[H])[H])S(=O)(=O)N3C(C(N(C(C3([H])[H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H]'

Amber bond orders              Openeye bond orders
0.98119943                     0.9803851156301692
0.97302475                     0.9738162110669348
0.97303298                     0.9737673336874821
0.96800038                     0.9761254535221859
0.93635291                     0.943048326720722
0.9363715                      0.9428658205779162
0.96800699                     0.9760589449274866
0.63794672                     0.6915200333171142
1.24587583                     1.240574237749085
1.2459365                      1.2467133073177554
0.57512342                     0.5846386247498353
1.38525121                     1.3930235615181812
1.38510453                     1.391327239955972
1.43026908                     1.4296253659640976
1.38488965                     1.382594358529788
1.38828772                     1.3878064893508826
1.4268835                      1.423102829632858
0.92274694                     0.938991703195607
1.8085734                      1.7798697688615102
1.01263022                     1.0429817884137276
0.98861461                     0.9564486091330642
1.00258815                     1.0453210699234685
1.80240547                     1.7905812601932696
0.93411597                     0.9252973581096491
1.38329067                     1.3895147254036335
1.38359298                     1.3849665229484402
1.42482329                     1.4256891855836873
1.4124515                      1.4123033365388658
1.41281617                     1.415927796332109
1.4232805                      1.419831802540554
0.96694005                     0.968825705893959
0.96693623                     0.9685490455250061
0.9582643                      0.9646448620777718
0.95521104                     0.9571534480205948
0.95132433                     0.9554458244454664
0.95489721                     0.9557451049242873
0.95348564                     0.9562735036444092
0.95490684                     0.9566272714830542
0.95346908                     0.955518939051497
0.95132379                     0.9553390425185897
0.95519948                     0.9571788016754788
0.94052467                     0.9422439030364544
0.94322239                     0.9453670908142292
0.94210842                     0.9418970586857842
0.9403006                      0.9415949630507366
0.89853748                     0.8660068603378852
0.89874385                     0.8627220179784698
0.94592463                     0.9471111097173324
0.94753608                     0.949300269327253
0.94822964                     0.9496837499350653
0.94735395                     0.9487006149532169
0.94396536                     0.9442907222421408

Mol number 19: Molecule with name '46452195 46452195' and SMILES '[H]c1c(c(c(c(c1[H])C(=O)N([H])/N=C(/c2c(c(c(c(c2[H])N([H])C(=O)C3=C(C(=C(O3)[H])[H])[H])[H])[H])[H])\C([H])([H])[H])Br)[H])[H]'

Amber bond orders              Openeye bond orders
0.97428717                     0.9703492924464203
1.8076628                      1.8236509291750829
1.04610076                     1.0254830553286558
1.00148744                     1.0233570108311765
1.84509982                     1.8375806856711054
0.9070127                      0.9107198859972162
1.37524399                     1.3768284505276753
1.39471458                     1.3955143201720237
1.41868674                     1.418526643082626
1.41007805                     1.4132769329671975
1.41939113                     1.4169153514247321
1.39829593                     1.4011903151660627
0.9867369                      0.9863654105297435
0.97841241                     0.9808402414238866
1.41524193                     1.3968341938306852
1.36483746                     1.3792377653193237
1.42947733                     1.417626104357249
1.41169014                     1.4225700074554373
1.36845641                     1.357363335982521
1.34403899                     1.358971156671223
1.0100702                      1.018032607563439
1.07798392                     1.0444079450067887
1.7483451                      1.7805183995409661
0.92948916                     0.9262454512431381
1.06561816                     1.0925780952421136
1.6154087                      1.5778846050960051
1.2086033                      1.2491474200092954
1.64902014                     1.6120739399919781
1.11751812                     1.1396895043034772
0.96441854                     0.9650104424601195
0.97242567                     0.971618110445893
0.96657522                     0.9706791620538312
0.88110995                     0.8681695596449137
0.94314578                     0.947022301683242
0.9464016                      0.948536217257534
0.9464728                      0.9478303010789342
0.94417857                     0.9451973912688199
0.94840985                     0.9499563103669281
0.9478507                      0.9486560677783347
0.93517896                     0.9342566712357931
0.94400831                     0.9436857560783096
0.89048899                     0.8881204028307477
0.93581618                     0.938231879992698
0.93996168                     0.9412836450025202
0.91907617                     0.9200894552504933

Mol number 20: Molecule with name '8858035 8858035' and SMILES '[H]c1c(c(c(c(c1[H])C([H])([H])[H])[H])C(=O)N([H])N2C(=C(C(=C(C2=O)[H])C([H])([H])[H])[H])C([H])([H])[H])[H]'

Amber bond orders              Openeye bond orders
0.99789345                     0.9947894936788609
1.39974625                     1.4000076711428955
1.39096048                     1.3955931513695015
1.41760212                     1.4155798241377389
1.42256199                     1.4245529246242168
1.37961481                     1.3810840684115584
1.39051916                     1.3907178432780798
0.92810108                     0.9343833486920607
1.84402344                     1.7966954798260477
0.97450727                     1.0290638770693428
0.95038647                     0.9397125584560708
0.94305809                     0.9712377512449187
1.09242007                     1.0530683454087093
1.61350226                     1.6844627182230643
1.15651349                     1.1034599223310932
1.65650113                     1.741248122916013
1.04877316                     0.9854000372871821
1.71698882                     1.7761798340137922
0.99996472                     0.993752835330796
0.99007263                     0.9845939633800821
0.96297076                     0.9652416554411041
0.97224289                     0.9742815405058947
0.97190962                     0.9738337524825667
0.94815664                     0.9489329109378832
0.94726132                     0.9489851537719187
0.94074491                     0.9465379794153225
0.94461903                     0.943637818187877
0.90526886                     0.861957751131345
0.9425901                      0.9439659714235502
0.93744684                     0.9394444002619221
0.96329629                     0.9636770808946128
0.96378554                     0.9739636231354831
0.97402359                     0.9738228956819807
0.95701938                     0.9621906826622263
0.96195279                     0.9722043599141665
0.97076169                     0.9708742946699213

Mol number 21: Molecule with name '188943748 188943748' and SMILES '[H]c1c(c(c(c(c1[H])[H])C(=O)N([H])/C(=C(\[H])/c2c(c(c(c(c2[H])[H])[N+](=O)[O-])[H])[H])/C(=O)N([H])/N=C(\[H])/c3c(c(c(c(c3[H])[H])OC(=O)/C(=C(\[H])/C4=C(C(=C(O4)[H])[H])[H])/[H])[H])[H])[H])[H]'

Amber bond orders              Openeye bond orders
1.41124921                     1.4100412474420527
1.41380554                     1.4169307326894647
1.42223107                     1.4187701241416617
1.38449983                     1.3886018630000496
1.38374269                     1.3809975512847168
1.42587593                     1.428389819282169
0.93403491                     0.9336109482361573
1.74711241                     1.8196777923965
1.06475335                     1.009215917610474
0.97673986                     1.0545940832199219
1.85199735                     1.7993703926081097
1.01416211                     0.9906268147335673
1.38450005                     1.3855534632788926
1.36354725                     1.3819086058544678
1.44592277                     1.4350777722014523
1.35953725                     1.3575221751136415
1.37663366                     1.3572877940657602
1.42308529                     1.431875785244112
0.85613517                     0.9204990428320868
1.46076391                     1.4221462126672761
1.45619819                     1.420273689897852
0.87365667                     0.8816163489436033
1.80903586                     1.844148345720817
1.04604465                     1.0279315503977908
1.0396255                      1.0230559194299473
1.82345569                     1.8482770154011106
1.01058641                     1.0036135734753386
1.37166951                     1.378850356422829
1.36996654                     1.3758822875624064
1.4342738                      1.4321677658788334
1.36566154                     1.366480129011229
1.36193343                     1.3693950263896355
1.43297437                     1.427695600587271
0.98476705                     0.9999467641456651
0.98171629                     0.9536627767255783
1.80060161                     1.8350199673410355
0.96574918                     0.9523958605390092
1.82569269                     1.8473566146239535
1.04301289                     1.0175152660091622
1.07004696                     1.1055876873190846
1.58403427                     1.563600320785839
1.21928743                     1.2512582928813192
1.63872905                     1.611542694952729
1.12416586                     1.1381073589451718
0.9477715                      0.9489416884840076
0.94676597                     0.9476684557635102
0.94304906                     0.9429202598933452
0.94801291                     0.9483480880695285
0.94753781                     0.9488987494065843
0.88318958                     0.8815296189844105
0.93815331                     0.9380372103461032
0.94485363                     0.9473710067904513
0.93709826                     0.9392980375397044
0.93585114                     0.9383816850319704
0.93374762                     0.9434195664583973
0.86196507                     0.8721605570057154
0.92910813                     0.9293613145756927
0.94747593                     0.9490996790037809
0.94199615                     0.9474924377081269
0.94445607                     0.9466610875971617
0.9417593                      0.9417529103971639
0.93800546                     0.9410105301081257
0.93652339                     0.9376170194065423
0.94016034                     0.9420438175184143
0.94070907                     0.9426169584149755
0.91948871                     0.9207693560660044

Mol number 22: Molecule with name '181638649 181638649' and SMILES '[H]c1c(c(c(c(c1[N+](=O)[O-])OC([H])([H])C([H])([H])[H])OC([H])([H])C([H])([H])[H])[H])/C(=N\N([H])C2=NC(=C(S2)C(=O)OC([H])([H])[H])C([H])([H])[H])/[H]'

Amber bond orders              Openeye bond orders
0.9897216                      0.9881775879738471
0.94198646                     0.9347983962215793
1.05516229                     1.0421985919653594
1.26622119                     1.3068641576399402
1.38948038                     1.367937517335238
1.35283427                     1.388655318807116
1.4130561                      1.3927549761102012
1.3588211                      1.3857990564241276
1.34984156                     1.3300734721970309
1.05325359                     1.043581453344155
0.91370308                     0.9209802172277181
0.99157471                     0.9896769990472712
0.85094841                     0.8844100210803038
1.47360248                     1.4279046536790532
1.45652126                     1.4590798668109366
0.98252781                     0.969049173898104
1.84843206                     1.857059994531679
1.04296497                     1.0407047378942684
1.03609826                     1.048083214056442
1.19499761                     1.1139653137776115
1.45748385                     1.5387208401048813
1.31757343                     1.2447973465736546
1.42566258                     1.4920022401239028
1.12348419                     1.0812684070999214
0.98689637                     0.995419855150095
1.77640198                     1.7652673360018287
1.01045454                     1.0127630080064964
0.95007867                     0.9468221756668556
0.99000002                     0.9911413795331521
0.96848244                     0.9694836474346025
0.97336561                     0.9758500929296173
0.97294316                     0.9750563856107298
0.95411957                     0.9549157004142573
0.95332425                     0.961055994705535
0.93937983                     0.942322356244159
0.93665992                     0.9405487875752392
0.95380711                     0.9585135119356402
0.95379091                     0.956580274071801
0.96861452                     0.9687525074880126
0.97245761                     0.9748463008268008
0.97392445                     0.975672913022618
0.91624728                     0.9125249357686789
0.88866077                     0.8627314814373981
0.95816592                     0.9609487095749313
0.9636696                      0.9677494187911808
0.9636499                      0.9685614818102157
0.95723317                     0.9556112007612951
0.95721217                     0.9647885679106732
0.96999102                     0.9682009240918517

